PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_is_missing,RoomService_is_missing,FoodCourt_is_missing,ShoppingMall_is_missing,Spa_is_missing,VRDeck_is_missing,HomePlanet_is_missing,CryoSleep_is_missing,Cabin_is_missing,Destination_is_missing,VIP_is_missing,Name_is_missing
1182_03,3,1,3479,3,23.0,0,60.0,1356.0,0.0,0.0,0.0,6090,True,False,False,False,False,False,False,False,False,False,False,True,False
1185_01,3,1,2145,3,30.0,1,0.0,0.0,0.0,679.0,0.0,347,False,False,True,False,False,False,False,False,False,False,False,False,False
1186_01,1,1,5338,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1492,True,False,False,False,False,False,False,False,False,False,False,False,False
1186_02,1,1,5338,3,8.0,0,0.0,0.0,0.0,0.0,0.0,2601,False,False,False,False,False,False,False,False,False,False,False,True,False
1186_03,1,2,5338,3,1.0,1,0.0,0.0,0.0,0.0,0.0,3731,False,False,False,False,False,False,False,False,False,False,False,False,False
1186_04,1,1,3467,3,48.0,1,0.0,33.0,654.0,0.0,113.0,6085,True,False,False,False,False,False,False,False,False,False,False,False,False
1186_05,1,1,5338,3,12.0,1,0.0,0.0,0.0,0.0,0.0,2841,False,False,False,False,False,False,False,False,False,False,False,False,False
1187_01,1,1,3468,3,30.0,1,0.0,575.0,180.0,4.0,44.0,2807,False,False,False,False,False,False,False,False,False,False,False,False,False
1187_02,1,1,5340,3,10.0,1,0.0,0.0,0.0,0.0,0.0,3958,False,False,False,False,False,False,False,False,False,False,False,False,False
1187_03,1,1,5340,3,11.0,1,0.0,0.0,0.0,0.0,0.0,7222,False,False,False,False,False,False,False,False,False,False,False,False,False
1188_01,2,1,957,3,58.0,1,204.0,4227.0,0.0,3026.0,61.0,3268,False,False,False,False,False,False,False,False,False,False,False,False,False
1190_01,1,1,2146,3,52.0,1,0.0,243.0,464.0,71.0,8.0,5463,True,False,False,False,False,False,False,False,False,False,False,False,False
1191_01,1,1,3470,3,36.0,1,0.0,0.0,0.0,0.0,1583.0,595,False,False,False,False,False,False,False,False,False,False,False,False,False
1192_01,1,1,3481,3,32.0,1,600.0,670.0,0.0,187.0,0.0,4100,False,False,False,False,False,False,False,False,False,False,False,False,False
1193_01,2,2,531,3,16.0,1,0.0,0.0,0.0,0.0,0.0,2641,True,False,False,False,False,False,False,False,False,False,False,False,False
1193_02,2,2,531,1,25.0,1,0.0,0.0,0.0,0.0,0.0,7148,True,False,False,False,False,False,False,False,False,False,False,False,False
1195_01,1,1,3483,1,28.0,1,2.0,558.0,0.0,0.0,0.0,5243,True,False,False,False,False,False,False,False,False,False,False,False,False
1197_01,2,1,523,1,32.0,2,0.0,122.0,3700.0,337.0,1388.0,8152,False,False,False,False,False,False,False,False,False,False,False,False,False
1198_01,3,1,0,3,28.0,0,42.0,1116.0,0.0,0.0,0.0,6636,True,False,False,False,False,False,False,False,False,True,False,True,False
1199_01,1,1,2148,3,16.0,1,0.0,0.0,752.0,0.0,235.0,4989,False,False,False,False,False,False,False,False,False,False,False,False,False
1203_01,2,1,532,1,50.0,2,0.0,5473.0,0.0,703.0,6381.0,1592,False,False,False,False,False,False,False,False,False,False,False,False,False
1206_01,1,1,3488,3,20.0,1,71.0,8.0,513.0,354.0,0.0,7959,False,False,False,False,False,False,False,False,False,False,False,False,False
1208_01,1,1,5327,3,23.0,1,0.0,0.0,6.0,30.0,200.0,730,False,False,True,False,False,False,False,False,False,False,False,False,False
1210_01,1,2,5329,3,45.0,0,0.0,0.0,0.0,0.0,0.0,3798,True,False,False,False,False,False,False,False,False,False,False,True,False
1210_02,1,1,5329,3,23.0,1,393.0,510.0,0.0,0.0,5.0,2354,False,False,False,False,False,False,False,False,False,False,False,False,False
1211_01,1,2,5343,2,53.0,1,0.0,0.0,0.0,0.0,0.0,568,False,False,False,False,False,False,False,False,False,False,False,False,False
1211_02,1,2,5343,3,8.0,1,0.0,0.0,0.0,0.0,0.0,2040,False,False,False,False,False,False,False,False,False,False,False,False,False
1211_03,1,2,5343,3,6.0,1,0.0,0.0,0.0,0.0,0.0,1139,True,False,False,False,False,False,False,False,False,False,False,False,False
1211_04,1,2,5343,3,3.0,1,0.0,0.0,0.0,0.0,0.0,2809,False,False,False,False,False,False,False,False,False,False,False,False,False
1211_05,1,1,3474,1,13.0,1,1.0,212.0,843.0,78.0,10.0,6951,True,False,False,False,False,False,False,False,False,False,False,False,False
1211_06,1,2,5343,3,60.0,1,0.0,0.0,0.0,0.0,0.0,3979,False,False,False,False,False,False,False,False,False,False,False,False,False
1211_07,1,1,5343,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1353,True,False,False,False,False,True,False,False,False,False,False,False,False
1212_01,1,1,5333,3,40.0,1,0.0,1.0,195.0,560.0,0.0,5131,False,False,False,False,False,False,False,False,False,False,False,False,False
1213_01,1,1,3490,3,51.0,1,0.0,0.0,800.0,0.0,4.0,5032,True,False,False,True,False,False,False,False,False,False,False,False,False
1214_01,1,2,5334,1,31.0,1,0.0,0.0,0.0,0.0,0.0,2592,True,False,False,False,False,False,False,False,False,False,False,False,False
1215_01,1,2,5344,3,28.0,1,0.0,0.0,0.0,0.0,0.0,4624,True,False,False,False,False,False,False,False,False,False,False,False,False
1216_01,1,1,5335,3,20.0,1,65.0,905.0,0.0,0.0,0.0,4058,True,False,False,False,False,False,False,False,False,False,False,False,False
1218_01,1,1,3492,3,14.0,1,0.0,0.0,0.0,2143.0,7.0,4557,False,False,False,False,False,False,False,False,False,False,False,False,False
1220_01,2,1,2151,3,23.0,1,0.0,592.0,0.0,345.0,810.0,5656,False,False,False,False,False,False,False,False,False,False,False,False,False
1221_01,1,1,5345,3,4.0,1,0.0,0.0,0.0,0.0,0.0,8336,False,False,False,False,False,False,False,False,False,False,False,False,False
1221_02,1,1,2167,3,20.0,1,0.0,0.0,0.0,1608.0,1.0,7856,False,False,False,False,False,False,False,False,False,False,False,False,False
1222_01,1,1,5337,3,75.0,1,0.0,493.0,0.0,131.0,132.0,2943,False,False,False,False,False,False,False,False,False,False,False,False,False
1223_01,2,2,959,1,24.0,1,0.0,0.0,0.0,0.0,0.0,7590,True,False,False,False,False,False,False,False,False,False,False,False,False
1225_01,1,1,3494,3,18.0,1,2.0,1311.0,60.0,28.0,1.0,5313,True,False,False,False,False,False,False,False,False,False,False,False,False
1228_01,3,2,0,3,21.0,1,0.0,0.0,0.0,0.0,0.0,7146,True,False,False,False,False,False,False,False,False,True,False,False,False
1228_02,3,1,2169,3,59.0,1,142.0,0.0,907.0,0.0,0.0,5953,True,False,False,False,False,False,False,False,False,False,False,False,False
1229_01,1,1,3496,3,27.0,1,0.0,0.0,863.0,33.0,2.0,5925,True,False,False,False,False,False,False,False,False,False,False,False,False
1230_01,1,1,5347,3,38.0,1,354.0,34.0,0.0,291.0,229.0,1581,False,False,False,False,False,False,False,False,False,False,False,False,False
1231_01,3,2,2153,3,41.0,1,0.0,0.0,0.0,0.0,0.0,5372,False,False,False,False,False,False,False,False,False,False,False,False,False
1232_01,2,2,961,3,36.0,1,0.0,0.0,0.0,0.0,0.0,6903,True,False,False,False,False,False,False,False,False,False,False,False,False
1232_02,2,1,961,1,29.0,1,0.0,42.0,0.0,4651.0,661.0,7803,False,False,False,False,False,False,False,False,False,False,False,False,False
1233_01,1,2,5339,2,22.0,1,0.0,0.0,0.0,0.0,0.0,7,True,False,False,False,False,False,False,False,False,False,False,False,False
1234_01,1,1,3478,2,23.0,1,0.0,0.0,1250.0,0.0,0.0,2231,True,False,False,False,False,False,False,False,False,False,False,False,False
1235_01,1,1,3480,3,32.0,1,27.0,393.0,1061.0,27.0,0.0,5181,True,False,False,False,False,False,False,False,False,False,False,False,False
1236_01,1,1,3497,1,21.0,1,614.0,43.0,0.0,1.0,0.0,1365,False,False,False,False,False,False,False,False,False,False,False,False,False
1238_01,2,1,965,3,26.0,1,0.0,1026.0,3301.0,831.0,356.0,5523,True,False,False,False,False,False,False,False,False,False,False,False,False
1238_02,2,2,534,3,61.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
1239_01,1,1,2154,2,30.0,1,585.0,13.0,122.0,40.0,105.0,3604,True,False,False,False,False,False,False,False,False,False,False,False,False
1240_01,1,1,3482,3,40.0,1,889.0,185.0,0.0,0.0,28.0,5924,True,False,False,False,False,False,False,False,False,False,False,False,False
1242_01,2,1,958,1,37.0,1,0.0,4677.0,0.0,115.0,223.0,656,True,False,False,False,False,False,False,False,False,False,False,False,False
1243_01,2,1,134,3,41.0,1,0.0,4224.0,0.0,1374.0,1281.0,7531,False,False,False,False,False,False,False,False,False,False,False,False,False
1243_02,2,1,134,3,32.0,1,8168.0,69.0,11.0,371.0,0.0,3264,False,False,False,False,False,False,False,False,False,False,False,False,False
1246_01,1,1,5341,3,30.0,1,0.0,192.0,0.0,565.0,0.0,7951,False,False,False,False,False,False,False,False,False,False,False,False,False
1248_01,1,1,3484,2,27.0,1,0.0,0.0,0.0,0.0,0.0,4806,True,False,False,True,False,False,False,False,False,False,False,False,False
1250_01,1,1,3487,3,22.0,1,0.0,17.0,0.0,61.0,567.0,2376,False,False,False,False,False,False,False,False,False,False,False,False,False
1254_01,3,1,1320,3,54.0,1,704.0,0.0,431.0,0.0,47.0,2036,False,False,False,False,False,False,False,False,False,False,False,False,False
1254_02,3,1,3489,3,27.0,1,4.0,0.0,896.0,229.0,0.0,916,False,False,False,False,False,False,False,False,False,False,False,False,False
1255_01,3,2,3491,3,52.0,1,0.0,0.0,0.0,0.0,0.0,7091,True,False,False,False,False,True,False,False,False,False,False,False,False
1255_02,3,2,3491,3,15.0,1,0.0,0.0,0.0,0.0,0.0,6544,True,False,False,False,False,False,False,False,False,False,False,False,False
1256_01,3,1,2172,3,27.0,1,1277.0,0.0,1.0,10.0,9.0,3740,False,False,False,False,False,False,False,False,False,False,False,False,False
1258_01,2,1,4,1,30.0,1,0.0,3628.0,289.0,1737.0,4987.0,7532,False,False,False,False,False,False,False,False,False,False,False,False,False
1259_01,1,1,3493,3,19.0,1,0.0,0.0,619.0,0.0,142.0,2913,False,False,False,False,False,False,False,False,False,False,False,False,False
1260_01,1,2,5342,2,22.0,1,0.0,0.0,0.0,0.0,0.0,3369,True,False,False,False,False,False,False,False,False,False,False,False,False
1261_01,2,1,960,1,43.0,1,1365.0,3106.0,0.0,50.0,2313.0,1293,False,False,False,False,False,False,False,False,False,False,False,False,False
1263_01,3,1,3495,3,25.0,1,1084.0,1.0,66.0,0.0,5.0,983,False,False,False,False,False,False,False,False,False,False,False,False,False
1264_01,1,1,2156,3,51.0,1,0.0,1.0,0.0,51.0,945.0,3107,False,False,False,False,False,False,False,False,False,False,False,False,False
1267_01,1,2,5352,2,34.0,0,0.0,0.0,0.0,0.0,0.0,3831,True,False,False,False,False,False,False,False,False,False,False,True,False
1269_01,3,1,2160,3,21.0,1,2066.0,0.0,15.0,0.0,1.0,3465,False,False,False,False,False,False,False,False,False,False,False,False,False
1271_01,1,2,5346,2,21.0,1,0.0,0.0,0.0,0.0,0.0,5451,False,False,False,False,False,False,False,False,False,False,False,False,False
1273_01,1,1,3498,3,23.0,1,0.0,0.0,0.0,759.0,0.0,7562,False,False,False,False,False,False,False,False,False,False,False,False,False
1274_01,1,1,3504,1,38.0,1,0.0,0.0,591.0,40.0,173.0,1812,False,False,False,False,False,False,False,False,False,False,False,False,False
1278_01,1,2,5350,3,30.0,1,0.0,0.0,0.0,0.0,0.0,6560,False,False,False,False,False,False,False,False,False,False,False,False,False
1279_01,2,2,964,1,31.0,1,0.0,0.0,0.0,0.0,0.0,6788,True,False,False,False,False,False,False,False,False,False,False,False,False
1280_01,1,1,3505,2,44.0,1,0.0,178.0,482.0,0.0,0.0,653,True,False,False,False,False,False,False,False,False,False,False,False,False
1281_01,1,2,5355,3,14.0,1,0.0,0.0,0.0,0.0,0.0,547,False,False,False,False,False,False,False,False,False,False,False,False,False
1282_01,1,2,5351,2,18.0,0,0.0,0.0,0.0,0.0,0.0,2374,False,False,False,False,False,False,False,False,False,False,False,True,False
1283_01,1,1,5357,3,19.0,1,6.0,0.0,1.0,714.0,0.0,2782,False,False,False,True,False,False,False,False,False,False,False,False,False
1284_01,3,2,3499,0,27.0,1,0.0,0.0,0.0,0.0,0.0,3653,True,True,False,True,False,False,False,False,False,False,True,False,False
1285_01,1,1,3507,1,36.0,1,286.0,415.0,16.0,0.0,0.0,6615,False,False,False,False,False,False,False,False,False,False,False,False,False
1286_01,3,2,3500,3,10.0,1,0.0,0.0,0.0,0.0,0.0,4151,True,False,False,False,False,False,False,False,False,False,False,False,False
1287_01,3,2,3509,3,1.0,1,0.0,0.0,0.0,0.0,0.0,8328,True,False,False,False,False,False,False,False,False,False,False,False,False
1287_02,3,2,3509,1,4.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,True,False,False,False,False,False,False,True
1287_03,3,1,3509,3,21.0,1,733.0,0.0,1084.0,1.0,43.0,2307,False,False,False,False,False,False,False,False,False,False,False,False,False
1288_01,1,1,5353,3,24.0,1,621.0,0.0,0.0,0.0,0.0,5826,False,False,False,False,False,False,False,False,False,False,False,False,False
1289_01,1,1,5358,3,8.0,1,0.0,0.0,0.0,0.0,0.0,3999,False,False,False,False,False,False,True,False,False,False,False,False,False
1289_02,1,1,5358,3,18.0,1,789.0,0.0,2.0,0.0,19.0,1705,False,False,False,False,False,False,False,False,False,False,False,False,False
1291_01,3,1,3510,3,33.0,1,1758.0,59.0,4.0,0.0,0.0,6925,False,False,False,False,False,False,False,False,False,False,False,False,False
1292_01,2,1,537,1,31.0,2,0.0,27723.0,3.0,202.0,3146.0,6932,True,False,False,False,False,False,False,False,False,False,False,False,False
1292_02,2,1,537,3,43.0,1,105.0,368.0,268.0,842.0,13.0,4120,True,False,False,False,False,False,False,False,False,False,False,False,False
1293_01,1,1,3512,3,20.0,1,213.0,0.0,0.0,0.0,584.0,2600,False,False,False,False,True,False,False,False,False,False,False,False,False
1294_01,2,2,16,3,28.0,1,0.0,0.0,0.0,0.0,0.0,199,True,False,False,False,False,False,False,False,False,False,False,False,False
1294_02,2,2,16,2,30.0,1,0.0,0.0,0.0,0.0,0.0,1648,True,False,False,False,False,False,False,False,False,False,False,False,False
1294_03,2,1,16,3,28.0,2,0.0,0.0,0.0,0.0,0.0,2436,False,False,True,False,True,False,False,False,False,False,False,False,False
1295_01,1,0,0,3,19.0,1,68.0,0.0,0.0,719.0,0.0,5962,False,False,False,False,False,False,False,False,True,True,False,False,False
1299_01,1,1,3502,3,22.0,1,0.0,0.0,675.0,5.0,0.0,5851,True,False,False,False,False,False,False,False,False,False,False,False,False
1300_01,1,1,3503,1,27.0,1,1.0,299.0,1.0,380.0,13.0,5091,False,False,False,False,False,False,False,False,False,False,False,False,False
1302_01,3,1,1322,1,22.0,1,218.0,50.0,4817.0,146.0,256.0,985,True,False,False,False,False,False,False,False,False,False,False,False,False
1304_01,1,2,2163,1,2.0,1,0.0,0.0,0.0,0.0,0.0,5176,True,False,False,False,False,False,False,False,False,False,False,False,False
1304_02,1,1,2163,3,4.0,1,0.0,0.0,0.0,0.0,0.0,5272,False,False,False,False,False,False,False,False,False,False,False,False,False
1304_03,1,1,2163,3,10.0,1,0.0,0.0,0.0,0.0,0.0,8347,False,False,False,False,True,False,False,False,False,False,False,False,False
1304_04,1,1,2163,3,9.0,1,0.0,0.0,0.0,0.0,0.0,6983,True,False,False,False,False,False,False,False,False,False,False,False,False
1304_05,1,2,2163,3,37.0,1,0.0,0.0,0.0,0.0,0.0,5720,False,False,False,False,False,False,False,False,False,False,False,False,False
1304_06,1,1,2163,2,2.0,1,0.0,0.0,0.0,0.0,0.0,5314,True,False,False,False,False,False,False,False,False,False,False,False,False
1306_01,2,1,538,3,44.0,1,0.0,3863.0,1.0,1010.0,514.0,8422,True,False,False,False,False,False,False,False,False,False,False,False,False
1306_02,2,1,538,1,11.0,1,0.0,0.0,0.0,0.0,0.0,434,True,False,False,False,False,False,False,False,False,False,False,False,False
1307_01,1,2,5354,3,22.0,1,0.0,0.0,0.0,0.0,0.0,567,False,False,False,False,False,False,False,False,False,False,False,False,False
1308_01,2,2,0,1,40.0,1,0.0,0.0,0.0,0.0,0.0,2321,True,False,False,False,False,False,False,False,False,True,False,False,False
1308_02,2,1,2175,1,30.0,1,278.0,3300.0,0.0,8145.0,2519.0,7447,False,False,False,False,False,False,False,False,False,False,False,False,False
1308_03,2,1,2175,1,37.0,1,0.0,439.0,0.0,3198.0,6.0,3492,False,False,False,False,False,False,False,False,False,False,False,False,False
1308_04,2,2,2175,1,26.0,1,0.0,0.0,0.0,0.0,0.0,5424,True,False,False,False,False,False,False,False,False,False,False,False,False
1309_01,1,1,3515,3,19.0,1,0.0,4.0,109.0,0.0,671.0,6548,True,False,False,False,False,False,False,False,False,False,False,False,False
1310_01,2,1,967,3,57.0,1,0.0,987.0,1.0,4948.0,53.0,4718,False,False,False,False,False,False,False,False,False,False,False,False,False
1311_01,3,1,3516,0,1.0,1,0.0,0.0,0.0,0.0,0.0,6287,True,False,False,False,False,False,False,False,False,False,True,False,False
1311_02,3,1,3516,3,17.0,1,948.0,47.0,292.0,0.0,0.0,8082,False,False,False,False,False,False,False,False,False,False,False,False,False
1311_03,3,1,1318,3,26.0,1,1946.0,4.0,4.0,0.0,623.0,5758,False,False,False,False,False,False,False,False,False,False,False,False,False
1312_01,1,2,5356,1,21.0,1,0.0,0.0,0.0,0.0,0.0,2102,True,False,False,False,False,False,False,False,False,False,False,False,False
1316_01,2,2,2177,3,28.0,1,0.0,0.0,0.0,0.0,0.0,6817,True,False,False,False,False,False,False,False,False,False,False,False,False
1316_02,2,1,2177,1,36.0,1,0.0,847.0,0.0,4664.0,89.0,700,False,False,False,False,True,False,False,False,False,False,False,False,False
1317_01,3,1,3518,3,25.0,1,2508.0,0.0,23.0,0.0,67.0,7769,False,False,False,False,False,False,False,False,False,False,False,False,False
1322_01,1,2,5359,3,40.0,1,0.0,0.0,0.0,0.0,0.0,7790,True,False,False,False,False,False,False,False,False,False,False,False,False
1323_01,1,2,3519,1,23.0,1,0.0,0.0,0.0,0.0,0.0,4323,True,False,False,False,False,False,False,False,False,False,False,False,False
1324_01,1,2,5362,1,2.0,1,0.0,0.0,0.0,0.0,0.0,1544,False,False,False,False,False,False,False,False,False,False,False,False,False
1324_02,1,1,5362,1,10.0,1,0.0,0.0,0.0,0.0,0.0,8215,False,False,False,False,False,False,False,False,False,False,False,False,False
1324_03,1,2,5362,3,43.0,1,0.0,0.0,0.0,0.0,0.0,4952,True,False,False,False,False,False,False,False,False,False,False,False,False
1325_01,1,2,2180,3,0.0,1,0.0,0.0,0.0,0.0,0.0,4343,True,False,False,False,False,False,False,False,False,False,False,False,False
1325_02,1,1,2180,3,24.0,1,70.0,160.0,340.0,0.0,336.0,8323,False,False,False,False,False,False,False,False,False,False,False,False,False
1325_03,1,2,2180,3,42.0,1,0.0,0.0,0.0,0.0,0.0,4983,True,False,False,False,False,False,False,False,False,False,False,False,False
1326_01,3,1,3506,3,30.0,1,1450.0,0.0,0.0,0.0,1147.0,8085,False,False,False,False,True,False,False,False,False,False,False,False,False
1326_02,3,1,3506,3,19.0,1,1507.0,0.0,260.0,0.0,0.0,7325,False,False,False,False,False,False,False,False,False,False,False,False,False
1328_01,1,2,5360,3,26.0,1,0.0,0.0,0.0,0.0,0.0,4368,False,False,False,False,False,False,False,False,False,False,False,False,False
1330_01,3,1,1324,3,47.0,1,405.0,0.0,193.0,458.0,0.0,7336,False,False,False,False,False,False,False,False,False,False,False,False,False
1330_02,3,1,1324,3,28.0,1,120.0,8.0,1128.0,1.0,7.0,3917,True,False,False,False,False,False,False,False,False,False,False,False,False
1331_01,1,2,5367,2,24.0,1,0.0,0.0,0.0,0.0,0.0,1584,True,False,False,False,False,False,False,False,False,False,False,False,False
1332_01,1,1,2182,3,29.0,1,28.0,0.0,561.0,203.0,0.0,4614,False,False,False,False,False,False,False,False,False,False,False,False,False
1333_01,1,1,3522,2,32.0,1,0.0,486.0,0.0,229.0,26.0,2681,False,False,False,False,False,False,False,False,False,False,False,False,False
1335_01,1,2,5361,3,44.0,1,0.0,0.0,0.0,0.0,0.0,7025,False,False,False,False,False,False,False,False,False,False,False,False,False
1336_01,1,2,5368,3,17.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
1337_01,1,0,3508,1,35.0,1,775.0,14.0,0.0,610.0,4.0,1330,False,False,False,False,False,False,False,False,True,False,False,False,False
1340_01,1,2,5371,3,23.0,1,0.0,0.0,0.0,0.0,0.0,6108,False,False,False,False,False,False,False,False,False,False,False,False,False
1342_01,1,1,5366,3,34.0,1,0.0,118.0,5.0,0.0,761.0,2119,False,False,False,False,False,False,False,False,False,False,False,False,False
1345_01,1,1,3511,3,25.0,1,1174.0,0.0,18.0,721.0,0.0,5658,False,False,False,False,False,False,False,False,False,False,False,False,False
1347_01,0,1,3527,3,67.0,1,0.0,761.0,0.0,1.0,0.0,4559,True,False,False,False,False,False,False,True,False,False,False,False,False
1348_01,2,1,540,3,22.0,1,0.0,1531.0,0.0,369.0,2969.0,960,False,False,False,False,False,False,False,False,False,False,False,False,False
1348_02,2,2,540,3,27.0,1,0.0,0.0,0.0,0.0,0.0,801,True,True,False,False,False,False,False,False,False,False,False,False,False
1350_01,1,2,5373,1,27.0,1,0.0,0.0,0.0,0.0,0.0,7046,True,False,False,False,False,False,False,False,False,False,False,False,False
1350_02,1,1,3513,3,14.0,1,1489.0,2.0,126.0,460.0,72.0,4079,False,False,False,False,False,False,False,False,False,False,False,False,False
1350_03,1,1,5373,2,42.0,1,491.0,106.0,8.0,202.0,0.0,5273,False,False,False,False,False,False,False,False,False,False,False,False,False
1350_04,1,2,5373,2,19.0,1,0.0,0.0,0.0,0.0,0.0,5140,False,False,False,False,False,False,False,False,False,False,False,False,False
1351_01,1,1,5369,3,22.0,1,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1352_01,3,1,3529,3,31.0,1,43.0,782.0,1.0,660.0,0.0,7193,False,False,False,False,False,False,False,False,False,False,False,False,False
1353_01,3,1,3514,3,10.0,1,0.0,0.0,0.0,0.0,0.0,2369,True,False,False,False,False,False,False,False,False,False,False,False,False
1353_02,3,1,3514,3,39.0,1,1535.0,0.0,340.0,0.0,723.0,993,False,False,False,False,False,False,False,False,False,False,False,False,False
1353_03,3,2,3514,3,41.0,1,0.0,0.0,0.0,0.0,0.0,1789,True,False,False,False,False,False,True,False,False,False,False,False,False
1353_04,3,1,3514,3,0.0,1,0.0,0.0,0.0,0.0,0.0,3045,True,False,False,False,False,False,False,False,False,False,False,False,False
1355_01,1,2,5370,2,22.0,1,0.0,0.0,0.0,0.0,0.0,7716,True,False,False,False,False,False,False,False,False,False,False,False,False
1356_01,1,1,5374,3,21.0,1,0.0,39.0,0.0,310.0,539.0,4891,False,False,False,False,False,False,False,False,False,False,False,False,False
1357_01,3,2,1327,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1120,True,False,False,False,False,False,False,False,False,False,False,False,False
1360_01,1,1,1412,3,25.0,1,0.0,997.0,0.0,0.0,0.0,7605,True,False,False,False,False,False,False,False,False,False,False,False,False
1362_01,1,1,3517,3,23.0,1,0.0,1268.0,0.0,119.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1365_01,2,1,542,1,33.0,1,77.0,2381.0,0.0,3656.0,150.0,304,False,False,False,False,False,False,False,False,False,False,False,False,False
1365_02,2,2,542,3,20.0,1,0.0,0.0,0.0,0.0,0.0,525,True,False,False,False,False,False,False,False,False,False,False,False,False
1366_01,1,2,5372,1,40.0,1,0.0,0.0,0.0,0.0,0.0,6960,True,False,False,True,False,False,False,False,False,False,False,False,False
1368_01,1,2,5375,3,27.0,1,0.0,0.0,0.0,0.0,0.0,3974,False,False,False,False,False,False,False,False,False,False,False,False,False
1370_01,1,1,1414,3,21.0,1,965.0,0.0,23.0,3.0,0.0,7726,False,False,False,False,False,False,False,False,False,False,False,False,False
1371_01,3,0,1319,3,25.0,1,591.0,466.0,0.0,0.0,0.0,2461,False,False,False,False,False,False,False,False,True,False,False,False,False
1375_01,1,1,5376,3,2.0,1,0.0,0.0,0.0,0.0,0.0,228,False,False,False,False,False,False,False,False,False,False,False,False,False
1375_02,1,1,3520,3,19.0,1,0.0,3.0,946.0,0.0,0.0,3624,False,False,False,False,False,False,False,False,False,False,False,False,False
1376_01,1,2,5380,3,41.0,1,0.0,0.0,0.0,0.0,0.0,4578,False,False,False,False,False,False,False,False,False,False,False,False,False
1377_01,2,1,966,3,43.0,1,0.0,2801.0,537.0,42.0,144.0,1964,True,False,False,False,False,False,False,False,False,False,False,False,False
1378_01,1,1,5381,3,19.0,1,245.0,41.0,550.0,0.0,0.0,4474,False,False,False,False,False,True,False,False,False,False,False,False,False
1378_02,1,1,3533,3,22.0,1,926.0,0.0,0.0,0.0,78.0,2706,True,False,False,False,False,False,False,False,False,False,False,False,False
1379_01,1,1,3521,3,16.0,1,0.0,30.0,0.0,769.0,4.0,4990,False,False,False,False,False,False,False,False,False,False,False,False,False
1380_01,2,1,969,1,42.0,1,0.0,21.0,0.0,2735.0,3604.0,6406,False,False,False,False,False,False,False,False,False,False,False,False,False
1381_01,1,2,5377,2,20.0,1,0.0,0.0,0.0,0.0,0.0,7309,True,False,False,False,False,False,False,False,False,False,False,False,False
1382_01,1,1,1416,0,35.0,1,0.0,1125.0,429.0,0.0,55.0,6652,False,False,False,False,False,False,False,False,False,False,True,False,False
1383_01,2,2,1329,3,53.0,1,0.0,0.0,0.0,0.0,0.0,6521,True,False,False,False,False,False,False,False,False,False,False,False,False
1384_01,1,1,1418,3,17.0,1,21.0,0.0,690.0,260.0,5.0,8044,False,False,False,False,False,False,False,False,False,False,False,False,False
1384_02,1,2,5379,3,6.0,1,0.0,0.0,0.0,0.0,0.0,1112,False,False,False,False,False,False,False,False,False,False,False,False,False
1384_03,1,1,3523,3,22.0,1,0.0,442.0,0.0,0.0,368.0,3119,True,False,False,False,False,False,False,False,False,False,False,False,False
1384_04,1,1,3523,3,41.0,1,338.0,0.0,377.0,2.0,86.0,7045,True,False,False,False,False,False,False,False,False,False,False,False,False
1384_05,1,1,1418,0,19.0,1,189.0,510.0,0.0,0.0,0.0,2982,True,False,False,False,False,False,False,False,False,False,True,False,False
1385_01,0,1,5383,3,39.0,1,705.0,3.0,0.0,0.0,0.0,472,False,False,False,False,False,False,False,True,False,False,False,False,False
1386_01,1,2,5384,3,23.0,1,0.0,0.0,0.0,0.0,0.0,5793,True,False,False,False,False,False,False,False,False,False,False,False,False
1387_01,3,1,2165,3,31.0,1,1088.0,0.0,280.0,0.0,0.0,7869,False,False,False,False,False,False,False,False,False,False,False,False,False
1389_01,1,2,5382,1,38.0,1,0.0,0.0,0.0,0.0,0.0,3756,True,False,False,False,False,False,False,False,False,False,False,False,False
1390_01,1,2,5386,2,1.0,1,0.0,0.0,0.0,0.0,0.0,5400,True,False,False,False,True,False,False,False,False,False,False,False,False
1391_01,3,2,3535,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1091,True,False,False,False,False,False,False,False,False,False,False,False,False
1391_02,3,1,3535,3,21.0,1,1072.0,79.0,46.0,16.0,0.0,1776,False,False,False,False,False,False,False,False,False,False,False,False,False
1391_03,3,1,3535,0,44.0,1,485.0,2.0,210.0,0.0,351.0,3149,False,False,False,False,False,False,False,False,False,False,True,False,False
1393_01,3,1,3526,3,36.0,1,42.0,0.0,212.0,151.0,1853.0,5527,False,False,False,False,False,False,False,False,False,False,False,False,False
